,Unnamed: 0,Unnamed: 0.1,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre,release date
112,112,112,113,113,O CORE NUN TENE PADRONE - APACHE MIX,LIBERATO,317528,3MKXMMq7y5SfpoirqKlqV1,0.275,0.706,7,-6.8279999999999985,0,0.154,0.0571,1.39e-06,0.114,0.121,76.442,4,233600,Electronic,2020-03-23
113,113,113,114,114,everything i wanted,Billie Eilish,317227,3ZCTVFBt2Brf31RLEnCkWJ,0.7040000000000001,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,4,245426,Alternative,2019-11-13
114,114,114,115,115,Boss,Paky,316583,4ijux7JMNY2IpBtTsuYrK4,0.924,0.429,8,-8.042,1,0.481,0.36,0.0,0.106,0.439,126.039,4,144987,Rap,2020-01-22
115,115,115,116,116,Pianeti,Ultimo,316537,2w5wtWq30yTkNSG9YjMFvW,0.55,0.488,8,-9.425,1,0.196,0.281,0.0,0.3720000000000001,0.108,80.112,4,224000,Pop,2017-10-06
116,116,116,117,117,Per Un Milione,Boomdabash,316281,5L1HQLXeih82ecmY0tOH7w,0.741,0.7440000000000001,7,-4.099,0,0.0472,0.103,0.0,0.0852,0.898,85.98700000000002,4,174616,Pop,2019-02-08
117,117,117,118,118,LA PROVA DEL CUOCO,FSK SATELLITE,316087,6VPcfYrO6oSYbEg6HTncDo,0.6890000000000001,0.458,0,-8.574,1,0.622,0.254,0.0,0.434,0.7190000000000001,131.687,4,156421,Hip-Hop/Rap,2019-07-11
118,118,118,119,119,NO SPIE,FSK SATELLITE,315859,2TxDcppMX95JQv9WB5rtuB,0.893,0.511,8,-11.209,0,0.268,0.484,0.00201,0.0747,0.443,100.015,4,141598,Hip-Hop/Rap,2019-07-11
119,119,119,120,120,Saturno - prod. Strage,Nitro,312555,6AOL4BUu1uololprpYnlfH,0.813,0.665,9,-7.496,0,0.162,0.355,0.0,0.131,0.584,89.02600000000002,4,183388,Hip-Hop/Rap,2020-03-06
120,120,120,121,121,Rondini Al Guinzaglio,Ultimo,311741,1jhHPnmgZepKU8qX4VhRZ0,0.505,0.579,2,-7.231,1,0.0324,0.5760000000000001,0.0,0.0903,0.439,141.655,4,240739,Pop,2019-04-05
121,121,121,122,122,Circles,Post Malone,311690,21jGcNKet2qwijlDFuPiPb,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.5529999999999999,120.042,4,215280,House,2019-09-06
122,122,122,123,123,Say So,Doja Cat,310139,3Dv1eDb0MEgF93GpLXlucZ,0.787,0.6729999999999999,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.7859999999999999,110.962,4,237893,R&B/Soul,2019-11-07
123,123,123,124,124,Margarita (con Marracash),Elodie,307945,0nuoIoKRckjudWUPWezzz6,0.816,0.782,11,-5.283,0,0.0929,0.104,0.0,0.0526,0.7979999999999999,95.983,4,177213,Pop,2020-02-05
124,124,124,125,125,Fuori E Dentro (feat. tha Supreme),Gemitaiz,306081,34UHhwlly3SHryWuVfMOJm,0.919,0.5820000000000001,2,-7.2010000000000005,1,0.119,0.111,0.0,0.118,0.5379999999999999,123.947,4,170000,Hip-Hop/Rap,2019-09-19
125,125,125,126,126,"Cracovia, Pt. 3",Il Tre,301658,18dt6tNw8hpNUdthOJf0lI,0.657,0.816,4,-6.042000000000002,0,0.297,0.48,0.0,0.147,0.205,160.173,4,174750,Hip-Hop/Rap,2019-09-03
126,126,126,127,127,Arrogante,Irama,301303,14lgKkkbNsJl9fItqnEfpV,0.722,0.772,11,-5.71,1,0.0458,0.154,0.0,0.337,0.687,102.009,4,196471,Pop,2019-05-24
127,127,127,128,128,C'est La Vie,TY1,301197,5l93giGtSBNAJUVj8hPygt,0.735,0.7979999999999999,11,-5.811,0,0.121,0.0924,3.62e-06,0.0978,0.245,106.006,4,188491,Hip-Hop/Rap,2019-11-08
128,128,128,129,129,Heartless,The Weeknd,300952,6bnF93Rx87YqUBLSgjiMU8,0.537,0.746,10,-5.5070000000000014,0,0.15,0.0236,1.01e-06,0.156,0.252,170.062,4,198267,R&B/Soul,2020-03-20
129,129,129,130,130,Amici,Massimo Pericolo,300686,7aVX95NjONZszSeb8vJZF3,0.618,0.715,1,-4.966,1,0.254,0.395,0.0,0.13699999999999998,0.457,140.355,4,180950,Hip-Hop/Rap,2019-04-12
130,130,130,131,131,POLKA,Rosa Chemical,296651,20jG7WodtS52iOnWyGE1l4,0.787,0.7170000000000001,11,-5.465,1,0.174,0.278,0.0,0.266,0.8290000000000001,129.903,4,170851,Hip-Hop/Rap,2020-03-06
131,131,131,132,132,La hit dell'estate,Shade,296400,443cnFF139Ql85enXOTWEu,0.758,0.8340000000000001,6,-4.86,0,0.0997,0.271,0.0,0.0942,0.638,119.963,4,188375,Hip-Hop/Rap,2019-06-18
132,132,132,133,133,Veleno 7,Gemitaiz,295597,2jkIbZ43eH3rM1yro2Ojzh,0.794,0.823,11,-6.731,0,0.0591,0.163,2.57e-05,0.35100000000000003,0.334,133.025,4,173960,Hip-Hop/Rap,2019-09-19
133,133,133,134,134,Na Na Na,Holden,294959,3arKLum0IMREFOSq3OkpaF,0.496,0.632,10,-7.94,0,0.276,0.393,0.0,0.359,0.532,53.808,4,126569,Dance,2019-10-26
134,134,134,135,135,oh 9od - feat. Nayt,tha Supreme,294059,5Qy9jtZdxUnFXmgPp3u5VZ,0.7609999999999999,0.7140000000000001,0,-5.312,0,0.134,0.155,8.58e-06,0.256,0.737,143.016,4,204468,Hip-Hop/Rap,2019-11-15
135,135,135,136,136,Rojo,J Balvin,293556,380HmhwTE2NJgawn1NwkXi,0.6629999999999999,0.598,11,-4.042,1,0.17,0.193,8.02e-05,0.0856,0.4,172.245,4,150720,Urbano latino,2020-03-19
136,136,136,137,137,Cadiamo insieme,Holden,292807,0EfhJLGrlSW4oqZFECvlmU,0.513,0.602,2,-7.152,1,0.421,0.42,0.0,0.142,0.489,98.301,4,162245,Hip-Hop/Rap,2019-12-13
137,137,137,138,138,Autostima,PSICOLOGI,292539,5qf1k7zubHxjR3uinHmIKg,0.475,0.618,0,-7.928,1,0.209,0.6729999999999999,0.0,0.0826,0.285,71.551,4,148205,Pop,2019-07-19
138,138,138,139,139,Senza Di Me (feat. Venerus & Franco126),Gemitaiz,291458,3xGD5KhnizETt7KQwxtUAc,0.698,0.636,8,-5.8439999999999985,1,0.034,0.16699999999999998,0.0,0.125,0.313,107.282,3,201961,Hip-Hop/Rap,2018-12-21
139,139,139,140,140,Yummy,Justin Bieber,290683,16wAOAZ2OkqoIDN7TpChjR,0.6759999999999999,0.506,9,-6.652,0,0.0958,0.345,0.0,0.118,0.4970000000000001,145.842,4,208520,Pop,2020-02-14
140,140,140,141,141,FIORI,Giaime,290369,500c6DLy4ag8gFAnkuzTxP,0.85,0.5670000000000001,4,-8.738999999999999,0,0.199,0.136,0.0,0.115,0.161,99.99,4,168000,Hip-Hop/Rap,2019-07-18
141,141,141,142,142,scuol4,tha Supreme,290231,1V7hvLe3fpZTMoqKLkBDgW,0.696,0.7,2,-5.573,1,0.0663,0.14300000000000002,0.0,0.0431,0.7709999999999999,136.207,4,169589,Hip-Hop/Rap,2019-11-15
142,142,142,143,143,MI AMI O NO (feat. Capo Plaza),Giaime,287859,2UsAeEA2JH7kKSOflP23zY,0.718,0.7759999999999999,8,-5.417999999999998,1,0.24,0.112,0.00243,0.14400000000000002,0.41,91.158,4,145085,Hip-Hop/Rap,2019-09-05
143,143,143,144,144,Intentions (feat. Quavo),Justin Bieber,287837,4umIPjkehX1r7uhmGvXiSV,0.8059999999999999,0.546,9,-6.6370000000000005,1,0.0575,0.3,0.0,0.102,0.8740000000000001,147.986,4,212867,Pop,2020-02-14
144,144,144,145,145,Save Your Tears,The Weeknd,287652,5QO79kh1waicV47BqGRL3g,0.68,0.826,0,-5.487,1,0.0309,0.0212,1.24e-05,0.5429999999999999,0.644,118.051,4,215627,R&B/Soul,2020-03-20
145,145,145,146,146,OKAY?! (feat. Lazza) - prod. Lazza & STABBER,Nitro,286242,5dIkDibfzme6eZddAOQQqZ,0.861,0.617,2,-8.072000000000001,1,0.114,0.124,0.000651,0.117,0.255,103.065,4,205154,Hip-Hop/Rap,2020-03-06
146,146,146,147,147,C'est la vie,Achille Lauro,285482,6qrzETcLAmhkNW5PbkwcJI,0.452,0.51,11,-8.199,0,0.0397,0.16699999999999998,0.0,0.106,0.54,73.02199999999998,4,193147,Pop,2019-04-12
147,147,147,148,148,bad guy,Billie Eilish,285300,2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4,194088,Alternative,2019-03-29
148,148,148,149,149,Mambo Salentino,Boomdabash,282572,7piIo15vVy3ULGXSpFs5xc,0.906,0.662,3,-6.707000000000002,0,0.319,0.248,0.0,0.067,0.863,100.035,4,155414,Pop,2019-06-07
149,149,149,150,150,HO PAURA DI USCIRE 2 - prod. Mace,MACHETE,282479,0nFCpnM7nistUWXRZpzOWM,0.838,0.853,4,-5.126,1,0.28300000000000003,0.168,0.0,0.545,0.6920000000000001,119.939,4,177036,Hip-Hop/Rap,2019-07-05
150,150,150,151,151,Uno squillo,Capo Plaza,281844,7zivIUyCw9MmYftdcayXnN,0.8009999999999999,0.7240000000000001,1,-5.038,0,0.397,0.0586,0.0,0.0736,0.679,98.97,4,208813,Hip-Hop/Rap,2018-04-20
151,151,151,152,152,JAMBO,Takagi & Ketra,281341,4H5arInh2BLVz94mIibTrv,0.74,0.777,7,-5.425,0,0.163,0.0399,0.0,0.0835,0.767,129.98,4,157024,Pop,2019-05-24
152,152,152,153,153,Amarillo,J Balvin,281289,6zEgnpM0qYmHLDnh8WPejL,0.6409999999999999,0.857,1,-5.725,0,0.301,0.013,0.00534,0.0695,0.961,122.728,5,157733,Urbano latino,2020-03-19
153,153,153,154,154,WE COME FROM NAPOLI,LIBERATO,281066,3MRWIuuhlyA4ClGIFWhP1m,0.514,0.6779999999999999,2,-9.378,0,0.0644,0.0023,0.00525,0.268,0.223,115.011,4,255832,Electronic,2020-03-23
154,154,154,155,155,Ostia Lido,J-AX,280537,4WJ1fu0RntmhYGkP9IWTVL,0.8740000000000001,0.7859999999999999,9,-5.723,1,0.18600000000000005,0.114,0.0,0.108,0.688,108.944,4,172945,Hip-Hop/Rap,2020-01-24
155,155,155,156,156,MARYLEAN (feat. Marracash) - prod. Low Kidd,MACHETE,279280,28fRkU3vhqAJdl9i9458pQ,0.722,0.6459999999999999,2,-6.7429999999999986,0,0.31,0.0776,0.0,0.594,0.6609999999999999,136.955,4,144097,Hip-Hop/Rap,2019-07-05
156,156,156,157,157,Scared To Live,The Weeknd,279094,4BGZF4oLbTL0pWm7C18pbv,0.504,0.498,0,-8.24,1,0.0499,0.131,0.0,0.0929,0.196,87.221,4,191307,R&B/Soul,2020-03-20
157,157,157,158,158,Sole a mezzanotte,Gio Montana,277920,41wB7yyQG8YR284muocSv0,0.7609999999999999,0.586,1,-6.8039999999999985,1,0.0888,0.136,0.0,0.214,0.366,124.03,4,134214,Hip-Hop/Rap,2019-02-14
158,158,158,159,159,Vestiti D’Odio (con PSICOLOGI),Tredici Pietro,277040,3NLE4ioQE8aWxoJjk2IQTC,0.708,0.6779999999999999,9,-7.492000000000001,1,0.129,0.299,0.0,0.14,0.211,128.037,4,171094,Hip-Hop/Rap,2020-01-09
159,159,159,160,160,Nisciun' (feat. Geolier),Rocco Hunt,275043,6nUJr7wd4hiPBLjC8Db2Cr,0.6890000000000001,0.477,4,-7.386,0,0.394,0.631,0.0,0.349,0.7170000000000001,150.379,4,144133,Hip-Hop/Rap,2019-08-30
160,160,160,161,161,ch1 5ei te,tha Supreme,271622,0tRj4m46GRFrBS7IsbS0Gk,0.488,0.784,1,-5.8370000000000015,1,0.0717,0.0462,0.0,0.163,0.317,88.046,4,183763,Hip-Hop/Rap,2019-11-15
161,161,161,162,162,Bandito,Enzo Dong,270342,0c6mLXIsBWgwAAqkagxY5w,0.7929999999999999,0.762,8,-5.252000000000002,1,0.0591,0.333,0.0,0.128,0.447,132.097,4,195455,Hip-Hop/Rap,2019-10-25
162,162,162,163,163,Numb,Dotan,269988,2jmsqMQdKUfT95At7WcrNQ,0.601,0.54,1,-7.032,0,0.0307,0.107,0.000131,0.174,0.29100000000000004,76.007,4,218715,Pop,2019-03-12
163,163,163,164,164,Coco Chanel,Gaia,268844,2r9Pu8JQyW3yCk2zWaS33o,0.8420000000000001,0.581,10,-7.75,0,0.236,0.448,1.84e-06,0.1,0.445,94.979,4,144643,Pop,2020-03-20
164,164,164,165,165,Baciami adesso,Enrico Nigiotti,268305,1Gyzr8UQgUlpYsGxQC6Tcl,0.32299999999999995,0.728,6,-5.692,0,0.0702,0.229,0.0,0.159,0.277,159.964,3,183013,Pop,2020-02-14
165,165,165,166,166,"CHARLES MANSON (BUON NATALE2) (feat. Lazza) - feat. Dani Faiv, Nitro",Salmo,266877,4z6l90HzhLLCd0hWddzbrh,0.72,0.83,10,-5.42,0,0.206,0.0123,0.0,0.438,0.482,120.152,4,258187,Hip-Hop/Rap,2019-12-06
166,166,166,167,167,No Time To Die,Billie Eilish,265101,73SpzrcaHk0RQPFP73vqVR,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.53699999999998,4,242265,Alternative,2020-02-13
167,167,167,168,168,Señorita,Shawn Mendes,264316,6v3KW9xbzN5yKLt9YKDYA2,0.759,0.5479999999999999,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.7490000000000001,116.967,4,190800,Pop,2019-06-19
168,168,168,169,169,Il bello dell'amico,Astra,263224,7tLBfOAgC2j3UWqeGgZ7G2,0.605,0.5710000000000001,5,-7.6110000000000015,1,0.0497,0.8170000000000001,0.0,0.189,0.359,83.95299999999997,4,149286,Pop,2019-10-24
169,169,169,170,170,MELISSA P,FSK SATELLITE,262311,6Dc0dVdO1xJmEOadnhyPcS,0.722,0.665,9,-8.038,0,0.255,0.247,0.0,0.08900000000000001,0.462,150.095,4,166870,Hip-Hop/Rap,2019-07-11
170,170,170,171,171,"Alone, Pt. II",Alan Walker,261745,0bMbDctzMmTyK2j74j3nF3,0.67,0.6679999999999999,3,-4.306,0,0.0422,0.536,0.0,0.133,0.608,88.03299999999999,4,179053,Dance,2019-12-27
171,171,171,172,172,Va tutto bene,Giulia Molino,261736,0r1a5rNJgHNAJyyctK34gr,0.395,0.64,11,-6.4220000000000015,0,0.0943,0.136,0.0,0.105,0.253,169.18200000000004,3,206814,Pop,2020-03-20
172,172,172,173,173,Stupid Love,Lady Gaga,261299,2kJu14V7hbZw3I4K8L8SXb,0.6759999999999999,0.815,8,-4.294,1,0.0625,0.00146,0.00041,0.275,0.7959999999999999,117.973,4,193531,Pop,2020-02-28
173,173,173,174,174,Non Abbiamo Età,Luche,259575,0NwuXciw6eQc4edjwSBnV3,0.3720000000000001,0.6890000000000001,6,-4.711,1,0.243,0.0522,0.0,0.154,0.191,193.259,4,181661,Hip-Hop/Rap,2018-06-29
174,174,174,175,175,OPS,Mr.Rain,258848,4D2snxPPfeYhKeZnGlYioU,0.524,0.429,11,-8.273,1,0.0744,0.685,0.0,0.382,0.69,122.717,3,192213,Hip-Hop/Rap,2018-09-21
175,175,175,176,176,Turn Me On (feat. Vula),Riton,258126,0qaWEvPkts34WF68r8Dzx9,0.737,0.828,11,-4.711,1,0.0396,0.0149,0.000583,0.0862,0.517,124.052,4,208474,Dance,2019-09-13
176,176,176,177,177,Chic,Izi,255911,7jUJ2RmT4PFHHq4goMWqm3,0.471,0.628,2,-6.197,0,0.187,0.269,0.0,0.195,0.19,129.996,4,212640,Hip-Hop/Rap,2016-05-13
177,177,177,178,178,I Nostri Anni,Tommaso Paradiso,255631,6MERAQtSWXt3EFnI6UjXGy,0.5329999999999999,0.659,2,-3.977,1,0.0376,0.4,0.0,0.0714,0.303,80.0,4,218560,Pop,2020-01-10
178,178,178,179,179,Escape From LA,The Weeknd,254370,1sOW4PuG5X3Ie3EXUhAopJ,0.404,0.524,5,-8.996,0,0.0593,0.0456,0.00316,0.199,0.168,145.74,4,355960,R&B/Soul,2020-03-20
179,179,179,180,180,Ti dedico il silenzio,Ultimo,252971,6GLmGfALwjzCaOiHwgfU7g,0.6609999999999999,0.443,8,-9.303,1,0.0688,0.175,0.0,0.177,0.147,80.0,4,234250,Pop,2018-02-09
180,180,180,181,181,Domani ci passa,Ludwig,252356,3elLXGwE5zaREuOzWdlRJ2,0.708,0.736,11,-4.391,1,0.0398,0.0399,0.0,0.448,0.7490000000000001,129.959,4,145463,Dance,2019-04-05
181,181,181,182,182,48H (feat. Sfera Ebbasta),Izi,250665,05mrU7mN3c1822bpY58UBC,0.755,0.502,5,-9.08,0,0.0655,0.307,0.0,0.105,0.6,149.91899999999995,4,198125,Hip-Hop/Rap,2019-05-10
182,182,182,183,183,I Don't Care (with Justin Bieber),Ed Sheeran,250352,0hVXuCcriWRGvwMV1r5Yn9,0.7979999999999999,0.6759999999999999,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,4,219947,Pop,2019-07-12
183,183,183,184,184,Ho Fatto Strada,Capo Plaza,249133,28ZiptPMVab1reyfj4hNwt,0.6809999999999999,0.635,10,-7.856,0,0.0792,0.0177,0.0,0.119,0.496,160.02700000000004,3,172500,Hip-Hop/Rap,2019-11-22
184,184,184,185,185,Faith,The Weeknd,248501,3orEOtd8CPL8GFlpRpKuoE,0.375,0.605,0,-7.268,0,0.0729,0.612,0.0448,0.147,0.128,175.946,4,283227,R&B/Soul,2020-03-20
185,185,185,186,186,Fuoco e benzina,Emis Killa,247389,4Fs1sEg9Mwn6vykFD89xvc,0.682,0.711,5,-5.7810000000000015,1,0.112,0.0497,0.0,0.0986,0.515,79.92,4,209180,Hip-Hop,2018-10-12
186,186,186,187,187,SSSH PUTA - Bonus Track,Oro Bianco,246995,6R4eEk2hN8OUQDDQdG404S,0.765,0.608,2,-6.096,1,0.322,0.547,2.95e-05,0.318,0.429,154.134,4,161593,Hip-Hop/Rap,2019-04-29
187,187,187,188,188,Look Back at It (feat. CAPO PLAZA),A Boogie Wit da Hoodie,246449,34Jnbbi34tPtYdutY5Pd6G,0.7859999999999999,0.552,1,-8.189,1,0.0944,0.423,0.0,0.0873,0.551,96.025,4,225541,Hip-Hop/Rap,2019-06-07
188,188,188,189,189,La Difícil,Bad Bunny,245555,6NfrH0ANGmgBXyxgV2PeXt,0.685,0.848,8,-4.561,0,0.0858,0.0861,7.14e-06,0.0783,0.7609999999999999,179.87,4,163084,Urbano latino,2020-02-28
189,189,189,190,190,Domani,Shiva,245418,4Rl6JXohwpj0pqwl1TwTAk,0.855,0.8,11,-6.0120000000000005,0,0.302,0.00804,0.0,0.109,0.569,130.035,4,197280,Hip-Hop/Rap,2020-01-31
190,190,190,191,191,IQOS - feat. Ernia,Giaime,244418,07gdXx27doa2tNadvelcpS,0.7959999999999999,0.586,8,-8.189,1,0.0691,0.58,0.0017399999999999998,0.11,0.487,97.461,4,160551,Hip-Hop/Rap,2020-02-14
191,191,191,192,192,Blueberry Faygo,Lil Mosey,244062,22LAwLoDA5b4AaGSkg6bKW,0.774,0.5539999999999999,0,-7.909,1,0.0383,0.207,0.0,0.132,0.349,99.034,4,162547,Hip-Hop/Rap,2020-02-06
192,192,192,193,193,"Stay Away (feat. Ketama126, Side Baby & Franco126)",Night Skinny,242887,6oZJl2T2hdHnMYcZR6VJGb,0.65,0.521,6,-10.012,1,0.0893,0.219,0.0,0.134,0.574,180.08599999999996,4,216000,Hip-Hop/Rap,2019-09-12
193,193,193,194,194,Snowchild,The Weeknd,242790,3WlbeuhfRSqU7ylK2Ui5U7,0.55,0.611,0,-7.475,1,0.13699999999999998,0.162,6.879999999999999e-05,0.121,0.243,148.062,4,247187,R&B/Soul,2020-03-20
194,194,194,195,195,Senz E Me,Geolier,241772,35tcdhST5fj8WlVleES9Dy,0.621,0.529,0,-8.456,0,0.34600000000000003,0.28,0.0,0.121,0.262,94.782,4,145040,Hip-Hop/Rap,2019-10-10
195,195,195,196,196,Adore You,Harry Styles,241385,3jjujdWJ72nww5eGnfs2E7,0.6759999999999999,0.7709999999999999,8,-3.675,1,0.0483,0.0237,7.000000000000002e-06,0.102,0.569,99.048,4,207133,Pop,2019-12-13
196,196,196,197,197,S,VillaBanks,241384,1nBVvwpv68eWfbYVYcURQ9,0.445,0.5579999999999999,10,-7.117000000000001,0,0.259,0.674,4.7e-06,0.175,0.294,74.041,4,170609,Hip-Hop/Rap,2019-09-30
197,197,197,198,198,Brivido,Guè Pequeno,239154,7fH13hSOyNoeiDGbjEnTUC,0.628,0.69,7,-6.273,0,0.338,0.237,0.0,0.0899,0.431,82.285,4,227693,Hip-Hop/Rap,2013-01-01
198,198,198,199,199,Flashback,Ghali,238916,5qLAsCiHdGg7NSSg63XAcG,0.775,0.568,1,-7.752000000000002,0,0.0657,0.099,0.0,0.107,0.239,116.022,4,217000,Hip-Hop/Rap,2020-02-21
199,199,199,200,200,Una canzone che non so,Gazzelle,238677,6pDqB2dlzxB2i9Inu4h3wC,0.705,0.502,11,-6.612,1,0.0262,0.384,0.0,0.123,0.5479999999999999,119.862,4,185173,Alternative,2019-10-25
