,Unnamed: 0,Unnamed: 0.1,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre,release date
112,112,112,113,113,Rossetto,Random,315800,4nWtDExgGzlOQwxmp5JjUT,0.652,0.7,7,-4.884,1,0.0691,0.589,0.0,0.134,0.214,104.961,4,228142,Pop,2019-09-27
113,113,113,114,114,Break My Heart,Dua Lipa,314498,017PF4Q3l4DBUiWoXk4OWT,0.73,0.7290000000000001,4,-3.434,0,0.0883,0.16699999999999998,1.39e-06,0.349,0.467,113.013,4,221820,Pop,2020-03-27
114,114,114,115,115,On Gang,Thelonious B.,308318,4NR1cjgeRzp0KSTwqiJfWj,0.723,0.6409999999999999,2,-5.734,1,0.195,0.568,0.0,0.0882,0.505,104.02,4,154904,Hip-Hop/Rap,2020-01-27
115,115,115,116,116,Memories,Maroon 5,308252,2b8fOow8UzyDFAE27YhOZM,0.764,0.32,11,-7.209,1,0.0546,0.8370000000000001,0.0,0.0822,0.575,91.019,4,189486,Pop,2019-09-20
116,116,116,117,117,Regina Coeli,Carl Brave,307270,5Ajd1Pr5GkoBbdC1D43ysH,0.6409999999999999,0.726,7,-5.968,0,0.0611,0.16399999999999998,8.58e-06,0.165,0.69,164.958,4,248031,Pop,2020-03-10
117,117,117,118,118,LOVE BANDANA - feat. Tedua,Ketama126,306054,15hXSWGLcvtUZLtzCY7E0Q,0.623,0.76,8,-6.688,0,0.2,0.341,0.0,0.119,0.5660000000000001,155.015,4,212880,Hip-Hop/Rap,2019-10-18
118,118,118,119,119,SICKO MODE,Travis Scott,305772,2xLMifQCjDGFmkHkpNLD9h,0.8340000000000001,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.00799999999995,4,312820,Hip-Hop/Rap,2018-08-03
119,119,119,120,120,"Alone, Pt. II",Alan Walker,304141,0bMbDctzMmTyK2j74j3nF3,0.67,0.6679999999999999,3,-4.306,0,0.0422,0.536,0.0,0.133,0.608,88.03299999999999,4,179053,Dance,2019-12-27
120,120,120,121,121,POLKA,Rosa Chemical,303690,20jG7WodtS52iOnWyGE1l4,0.787,0.7170000000000001,11,-5.465,1,0.174,0.278,0.0,0.266,0.8290000000000001,129.903,4,170851,Hip-Hop/Rap,2020-03-06
121,121,121,122,122,Muévelo,Nicky Jam,301678,4VgYtXCVJ7IbWAZ5ryfvEQ,0.595,0.807,7,-2.4090000000000003,1,0.0489,0.416,1.41e-05,0.565,0.919,188.081,4,194892,Urbano latino,2020-01-08
122,122,122,123,123,MADAME - L'anima (feat. Madame),Marracash,301243,3go5ZuMoFTKl5ugai8nAKi,0.747,0.6509999999999999,0,-8.33,1,0.0304,0.399,7.21e-06,0.0907,0.145,107.99,4,221632,Hip-Hop/Rap,2020-03-27
123,123,123,124,124,Circles,Post Malone,298384,21jGcNKet2qwijlDFuPiPb,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.5529999999999999,120.042,4,215280,House,2019-09-06
124,124,124,125,125,Cenere,Nashley,298148,45xyKCey4BM3fMeFEsF1Hp,0.722,0.685,7,-8.815,0,0.114,0.6829999999999999,2.52e-05,0.141,0.334,109.968,4,170196,Hip-Hop/Rap,2019-03-22
125,125,125,126,126,Señorita,Shawn Mendes,296242,6v3KW9xbzN5yKLt9YKDYA2,0.759,0.5479999999999999,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.7490000000000001,116.967,4,190800,Pop,2019-06-19
126,126,126,127,127,HIGHEST IN THE ROOM,Travis Scott,296006,3eekarcy7kvN4yt5ZFzltW,0.598,0.4270000000000001,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,4,175721,Hip-Hop/Rap,2019-10-04
127,127,127,128,128,Intentions (feat. Quavo),Justin Bieber,294189,4umIPjkehX1r7uhmGvXiSV,0.8059999999999999,0.546,9,-6.6370000000000005,1,0.0575,0.3,0.0,0.102,0.8740000000000001,147.986,4,212867,Pop,2020-02-14
128,128,128,129,129,Twerk (con Boro Boro),MamboLosco,293795,4jiCUUfjuJoG03gnw3jj1r,0.906,0.525,9,-7.482,1,0.305,0.0504,2.88e-06,0.0859,0.365,96.005,4,152440,Hip-Hop/Rap,2019-09-11
129,129,129,130,130,Ride It,Regard,293134,2tnVG71enUj33Ic2nFN6kZ,0.88,0.7509999999999999,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,4,157606,Dance,2019-07-26
130,130,130,131,131,In Your Eyes,The Weeknd,292768,7szuecWAPwGoV1e5vGu8tl,0.667,0.7190000000000001,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.7170000000000001,100.021,4,237520,R&B/Soul,2020-03-20
131,131,131,132,132,m8nstar,tha Supreme,289998,3vPXCd0uNm66sbDEDG5Vwd,0.58,0.758,4,-6.448,0,0.044,0.0548,0.0,0.114,0.4370000000000001,164.924,4,164825,Hip-Hop/Rap,2019-11-15
132,132,132,133,133,bad guy,Billie Eilish,288725,2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4,194088,Alternative,2019-03-29
133,133,133,134,134,Rondini Al Guinzaglio,Ultimo,286636,1jhHPnmgZepKU8qX4VhRZ0,0.505,0.579,2,-7.231,1,0.0324,0.5760000000000001,0.0,0.0903,0.439,141.655,4,240739,Pop,2019-04-05
134,134,134,135,135,I Nostri Anni,Tommaso Paradiso,286521,6MERAQtSWXt3EFnI6UjXGy,0.5329999999999999,0.659,2,-3.977,1,0.0376,0.4,0.0,0.0714,0.303,80.0,4,218560,Pop,2020-01-10
135,135,135,136,136,I Don't Care (with Justin Bieber),Ed Sheeran,286125,0hVXuCcriWRGvwMV1r5Yn9,0.7979999999999999,0.6759999999999999,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,4,219947,Pop,2019-07-12
136,136,136,137,137,Pianeti,Ultimo,285626,2w5wtWq30yTkNSG9YjMFvW,0.55,0.488,8,-9.425,1,0.196,0.281,0.0,0.3720000000000001,0.108,80.112,4,224000,Pop,2017-10-06
137,137,137,138,138,OPS,Mr.Rain,285019,4D2snxPPfeYhKeZnGlYioU,0.524,0.429,11,-8.273,1,0.0744,0.685,0.0,0.382,0.69,122.717,3,192213,Hip-Hop/Rap,2018-09-21
138,138,138,139,139,I Tuoi Particolari,Ultimo,284408,0psAGFzUF64N2Ae4gMExzu,0.659,0.588,0,-5.682,1,0.063,0.632,0.0,0.124,0.297,135.884,4,219939,Pop,2019-04-05
139,139,139,140,140,Holly & Benji (feat. Capo Plaza & Shiva),AVA,283896,4tchNSV4eZQ9vG4GNA4iJa,0.42,0.787,11,-6.206,0,0.266,0.0129,0.0,0.107,0.498,78.44,4,220127,Holiday,2019-12-13
140,140,140,141,141,sw1n6o - feat. Salmo,tha Supreme,277926,0I26eEAwEoii0wHuFqwhYO,0.569,0.828,0,-5.5539999999999985,0,0.0857,0.122,7.05e-06,0.785,0.7859999999999999,169.982,4,184037,Hip-Hop/Rap,2019-11-15
141,141,141,142,142,Uno squillo,Capo Plaza,277917,7zivIUyCw9MmYftdcayXnN,0.8009999999999999,0.7240000000000001,1,-5.038,0,0.397,0.0586,0.0,0.0736,0.679,98.97,4,208813,Hip-Hop/Rap,2018-04-20
142,142,142,143,143,Playa,Baby K,277898,7bBIBrSmHvdMlTC7b9p8Vq,0.8370000000000001,0.5770000000000001,2,-5.854,1,0.168,0.0403,0.0,0.0721,0.73,109.904,4,192000,Pop,2019-05-31
143,143,143,144,144,Veleno 7,Gemitaiz,276062,2jkIbZ43eH3rM1yro2Ojzh,0.794,0.823,11,-6.731,0,0.0591,0.163,2.57e-05,0.35100000000000003,0.334,133.025,4,173960,Hip-Hop/Rap,2019-09-19
144,144,144,145,145,CHIC (feat. Shiva),Giaime,275958,17XyV1RsHVYDmN90ysATZ2,0.823,0.774,11,-5.553,0,0.064,0.208,0.0,0.0902,0.327,112.726,5,162280,Hip-Hop/Rap,2020-04-08
145,145,145,146,146,Numb,Dotan,275659,2jmsqMQdKUfT95At7WcrNQ,0.601,0.54,1,-7.032,0,0.0307,0.107,0.000131,0.174,0.29100000000000004,76.007,4,218715,Pop,2019-03-12
146,146,146,147,147,Chic,Izi,275073,7jUJ2RmT4PFHHq4goMWqm3,0.471,0.628,2,-6.197,0,0.187,0.269,0.0,0.195,0.19,129.996,4,212640,Hip-Hop/Rap,2016-05-13
147,147,147,148,148,Que Calor (with J Balvin & El Alfa),Major Lazer,273816,1G2CAJeP7rCwOZjlSJ0Zw3,0.795,0.885,8,-4.129,1,0.0716,0.0372,0.0075400000000000016,0.285,0.46,126.038,4,169998,Urbano latino,2019-09-11
148,148,148,149,149,Senza Di Me (feat. Venerus & Franco126),Gemitaiz,271575,3xGD5KhnizETt7KQwxtUAc,0.698,0.636,8,-5.8439999999999985,1,0.034,0.16699999999999998,0.0,0.125,0.313,107.282,3,201961,Hip-Hop/Rap,2018-12-21
149,149,149,150,150,14,Jayred,271496,1veUzOYyrblgIzylvPzkAZ,0.63,0.563,8,-6.36,0,0.0458,0.147,0.0,0.11,0.42,99.956,4,110750,Pop,2018-09-14
150,150,150,151,151,occh1 purpl3 - feat. Marracash,tha Supreme,269812,7gRPkCEa3YMaxET5ZYT7Ni,0.66,0.809,2,-4.837,1,0.156,0.0921,0.0,0.16,0.547,133.922,4,187822,Hip-Hop/Rap,2019-11-15
151,151,151,152,152,Il bello dell'amico,Astra,269793,7tLBfOAgC2j3UWqeGgZ7G2,0.605,0.5710000000000001,5,-7.6110000000000015,1,0.0497,0.8170000000000001,0.0,0.189,0.359,83.95299999999997,4,149286,Pop,2019-10-24
152,152,152,153,153,Supercalifragili (feat. Annalisa & Luca Di Stefano),J-AX,267966,6ExLQlakJDGUxN5O567dAt,0.8390000000000001,0.767,11,-5.183,0,0.0408,0.0303,0.0,0.064,0.725,96.01,4,170133,Pop,2020-01-24
153,153,153,154,154,22:22,Ghali,264647,73hTfGHBSYC8iI6He1optV,0.75,0.7290000000000001,0,-6.459,1,0.0447,0.0949,4.06e-06,0.18600000000000005,0.42,94.975,4,180000,Hip-Hop/Rap,2020-02-21
154,154,154,155,155,Fuori E Dentro (feat. tha Supreme),Gemitaiz,261529,34UHhwlly3SHryWuVfMOJm,0.919,0.5820000000000001,2,-7.2010000000000005,1,0.119,0.111,0.0,0.118,0.5379999999999999,123.947,4,170000,Hip-Hop/Rap,2019-09-19
155,155,155,156,156,Sole a mezzanotte,Gio Montana,260220,41wB7yyQG8YR284muocSv0,0.7609999999999999,0.586,1,-6.8039999999999985,1,0.0888,0.136,0.0,0.214,0.366,124.03,4,134214,Hip-Hop/Rap,2019-02-14
156,156,156,157,157,HO PAURA DI USCIRE 2 - prod. Mace,MACHETE,258918,0nFCpnM7nistUWXRZpzOWM,0.838,0.853,4,-5.126,1,0.28300000000000003,0.168,0.0,0.545,0.6920000000000001,119.939,4,177036,Hip-Hop/Rap,2019-07-05
157,157,157,158,158,D'estate non vale (feat. Ana Mena),Fred De Palma,257279,5IbiQAbMBe5T2K67mCAIx3,0.6609999999999999,0.765,2,-6.015,1,0.16,0.0867,0.0,0.0858,0.723,180.00799999999995,4,157933,Hip-Hop/Rap,2019-09-13
158,158,158,159,159,oh 9od - feat. Nayt,tha Supreme,257255,5Qy9jtZdxUnFXmgPp3u5VZ,0.7609999999999999,0.7140000000000001,0,-5.312,0,0.134,0.155,8.58e-06,0.256,0.737,143.016,4,204468,Hip-Hop/Rap,2019-11-15
159,159,159,160,160,Life Is Good (feat. Drake),Future,256412,5yY9lUy8nbvjM1Uyo1Uqoc,0.6759999999999999,0.609,2,-5.831,0,0.481,0.0706,0.0,0.152,0.508,142.037,4,237735,Hip-Hop/Rap,2020-01-10
160,160,160,161,161,Buio di giorno,Frah Quintale,255363,6hKRtvWNzjrbZGqAWD7ffr,0.634,0.73,6,-5.414,1,0.0646,0.463,0.000109,0.0668,0.843,83.975,4,183036,Contemporary R&B,2020-04-16
161,161,161,162,162,C'est la vie,Achille Lauro,255261,6qrzETcLAmhkNW5PbkwcJI,0.452,0.51,11,-8.199,0,0.0397,0.16699999999999998,0.0,0.106,0.54,73.02199999999998,4,193147,Pop,2019-04-12
162,162,162,163,163,Don't Call Me Up,Mabel,255075,5WHTFyqSii0lmT9R21abT8,0.674,0.8809999999999999,9,-2.853,1,0.147,0.29600000000000004,3.01e-06,0.0793,0.234,98.994,4,178480,Pop,2019-01-18
163,163,163,164,164,con me (feat. tha Supreme),Young Miles,254898,3Rak9PxrkDU2IGv4XThNQT,0.467,0.7859999999999999,10,-4.806,0,0.229,0.0275,0.0,0.112,0.596,89.76,4,143386,Hip-Hop/Rap,2020-04-10
164,164,164,165,165,C'est La Vie,TY1,251521,5l93giGtSBNAJUVj8hPygt,0.735,0.7979999999999999,11,-5.811,0,0.121,0.0924,3.62e-06,0.0978,0.245,106.006,4,188491,Hip-Hop/Rap,2019-11-08
165,165,165,166,166,Cadiamo insieme,Holden,251518,0EfhJLGrlSW4oqZFECvlmU,0.513,0.602,2,-7.152,1,0.421,0.42,0.0,0.142,0.489,98.301,4,162245,Hip-Hop/Rap,2019-12-13
166,166,166,167,167,MARYLEAN (feat. Marracash) - prod. Low Kidd,MACHETE,251478,28fRkU3vhqAJdl9i9458pQ,0.722,0.6459999999999999,2,-6.7429999999999986,0,0.31,0.0776,0.0,0.594,0.6609999999999999,136.955,4,144097,Hip-Hop/Rap,2019-07-05
167,167,167,168,168,Autostima,PSICOLOGI,251333,5qf1k7zubHxjR3uinHmIKg,0.475,0.618,0,-7.928,1,0.209,0.6729999999999999,0.0,0.0826,0.285,71.551,4,148205,Pop,2019-07-19
168,168,168,169,169,Look Back at It (feat. CAPO PLAZA),A Boogie Wit da Hoodie,250142,34Jnbbi34tPtYdutY5Pd6G,0.7859999999999999,0.552,1,-8.189,1,0.0944,0.423,0.0,0.0873,0.551,96.025,4,225541,Hip-Hop/Rap,2019-06-07
169,169,169,170,170,Amici,Massimo Pericolo,249810,7aVX95NjONZszSeb8vJZF3,0.618,0.715,1,-4.966,1,0.254,0.395,0.0,0.13699999999999998,0.457,140.355,4,180950,Hip-Hop/Rap,2019-04-12
170,170,170,171,171,In Your Eyes (feat. Alida),Robin Schulz,248925,61ZM92T2zaXIVsqncThQzC,0.57,0.672,8,-5.89,0,0.0723,0.177,0.0,0.0768,0.448,120.019,4,208222,Dance,2020-01-10
171,171,171,172,172,everything i wanted,Billie Eilish,247653,3ZCTVFBt2Brf31RLEnCkWJ,0.7040000000000001,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,4,245426,Alternative,2019-11-13
172,172,172,173,173,baby,Madame,246050,4EMLX3YmqnVNgajJ99I3gX,0.807,0.865,10,-5.854,0,0.113,0.127,0.0071,0.094,0.332,122.109,4,152764,R&B/Soul,2020-02-28
173,173,173,174,174,Va tutto bene,Giulia Molino,245458,0r1a5rNJgHNAJyyctK34gr,0.395,0.64,11,-6.4220000000000015,0,0.0943,0.136,0.0,0.105,0.253,169.18200000000004,3,206814,Pop,2020-03-20
174,174,174,175,175,Coco Chanel,Gaia,245208,2r9Pu8JQyW3yCk2zWaS33o,0.8420000000000001,0.581,10,-7.75,0,0.236,0.448,1.84e-06,0.1,0.445,94.979,4,144643,Pop,2020-03-20
175,175,175,176,176,MI AMI O NO (feat. Capo Plaza),Giaime,243853,2UsAeEA2JH7kKSOflP23zY,0.718,0.7759999999999999,8,-5.417999999999998,1,0.24,0.112,0.00243,0.14400000000000002,0.41,91.158,4,145085,Hip-Hop/Rap,2019-09-05
176,176,176,177,177,Brivido,Guè Pequeno,243676,7fH13hSOyNoeiDGbjEnTUC,0.628,0.69,7,-6.273,0,0.338,0.237,0.0,0.0899,0.431,82.285,4,227693,Hip-Hop/Rap,2013-01-01
177,177,177,178,178,scuol4,tha Supreme,243158,1V7hvLe3fpZTMoqKLkBDgW,0.696,0.7,2,-5.573,1,0.0663,0.14300000000000002,0.0,0.0431,0.7709999999999999,136.207,4,169589,Hip-Hop/Rap,2019-11-15
178,178,178,179,179,FIORI,Giaime,242160,500c6DLy4ag8gFAnkuzTxP,0.85,0.5670000000000001,4,-8.738999999999999,0,0.199,0.136,0.0,0.115,0.161,99.99,4,168000,Hip-Hop/Rap,2019-07-18
179,179,179,180,180,Ti dedico il silenzio,Ultimo,241297,6GLmGfALwjzCaOiHwgfU7g,0.6609999999999999,0.443,8,-9.303,1,0.0688,0.175,0.0,0.177,0.147,80.0,4,234250,Pop,2018-02-09
180,180,180,181,181,China,Anuel AA,240993,2ksOAxtIxY8yElEWw8RhgK,0.7859999999999999,0.8079999999999999,7,-3.702,1,0.0882,0.0846,0.00028900000000000003,0.0822,0.609,105.027,4,301714,Urbano latino,2019-07-19
181,181,181,182,182,Na Na Na,Holden,239840,3arKLum0IMREFOSq3OkpaF,0.496,0.632,10,-7.94,0,0.276,0.393,0.0,0.359,0.532,53.808,4,126569,Dance,2019-10-26
182,182,182,183,183,El Efecto,Rauw Alejandro,237894,4SJHHpKhcuXwDsCsPqshXj,0.8490000000000001,0.7809999999999999,0,-4.635,0,0.159,0.406,0.0,0.0801,0.893,84.041,4,217143,Urbano latino,2019-03-15
183,183,183,184,184,Piece Of Your Heart,MEDUZA,237733,1DFD5Fotzgn6yYXkYsKiGs,0.677,0.7440000000000001,10,-6.806,0,0.0295,0.0404,0.00016,0.07400000000000001,0.631,124.08,4,152913,Dance,2019-02-01
184,184,184,185,185,"CHARLES MANSON (BUON NATALE2) (feat. Lazza) - feat. Dani Faiv, Nitro",Salmo,237700,4z6l90HzhLLCd0hWddzbrh,0.72,0.83,10,-5.42,0,0.206,0.0123,0.0,0.438,0.482,120.152,4,258187,Hip-Hop/Rap,2019-12-06
185,185,185,186,186,Courmayeur,DJ Matrix,237336,3ueGWDwh5tMsoKjxJnUFcB,0.703,0.877,1,-4.521,0,0.035,0.0065,0.0,0.443,0.7290000000000001,127.945,4,193125,Dance,2019-12-27
186,186,186,187,187,"Cracovia, Pt. 3",Il Tre,236842,18dt6tNw8hpNUdthOJf0lI,0.657,0.816,4,-6.042000000000002,0,0.297,0.48,0.0,0.147,0.205,160.173,4,174750,Hip-Hop/Rap,2019-09-03
187,187,187,188,188,Non Abbiamo Età,Luche,236806,0NwuXciw6eQc4edjwSBnV3,0.3720000000000001,0.6890000000000001,6,-4.711,1,0.243,0.0522,0.0,0.154,0.191,193.259,4,181661,Hip-Hop/Rap,2018-06-29
188,188,188,189,189,All Around The World (La La La),R3HAB,236625,02itaCXOdC54J0ISjqqFAp,0.733,0.8590000000000001,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,4,147840,Dance,2019-04-05
189,189,189,190,190,Shallow,Lady Gaga,235528,2VxeLyX666F8uXCJ0dZF8B,0.5720000000000001,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.32299999999999995,95.799,4,215733,Soundtrack,2018-10-05
190,190,190,191,191,Chupa Chupa,VillaBanks,233175,62yfVDs0Vw3lpDLKDjCW0G,0.942,0.544,5,-6.71,1,0.238,0.104,1.33e-06,0.0721,0.757,100.003,4,124950,Latino,2019-09-30
191,191,191,192,192,Calma - Remix,Pedro Capó,232774,5iwz1NiezX7WWjnCgY5TH4,0.826,0.773,11,-4.218,0,0.0524,0.32299999999999995,0.0,0.14300000000000002,0.7609999999999999,126.899,4,238200,Pop Latino,2018-10-05
192,192,192,193,193,Fuoco e benzina,Emis Killa,232325,4Fs1sEg9Mwn6vykFD89xvc,0.682,0.711,5,-5.7810000000000015,1,0.112,0.0497,0.0,0.0986,0.515,79.92,4,209180,Hip-Hop,2018-10-12
193,193,193,194,194,Ipernova,Mr.Rain,232167,1TaSkLG2bXx84YuKmJvncw,0.547,0.638,1,-8.318,1,0.0491,0.195,0.0,0.107,0.569,100.655,4,177867,Hip-Hop/Rap,2018-01-26
194,194,194,195,195,Boss,Paky,232001,4ijux7JMNY2IpBtTsuYrK4,0.924,0.429,8,-8.042,1,0.481,0.36,0.0,0.106,0.439,126.039,4,144987,Rap,2020-01-22
195,195,195,196,196,Carillon (with Achille Lauro),Nahaze,231970,4uRx3SdWG2cNVfRNVPwHDS,0.561,0.562,9,-11.431,0,0.15,0.062,0.0,0.118,0.244,151.631,3,242385,Pop,2019-12-11
196,196,196,197,197,La musica non c'è,Coez,231558,7MMJa7cjMadOSR6CFWvB1x,0.747,0.498,0,-6.674,1,0.0353,0.381,0.0,0.7120000000000001,0.53,135.91899999999998,4,222787,Pop/Rock,2017-05-05
197,197,197,198,198,Gaia,Leon Faun,231350,5QBahtZ2TuUlFuppxJmcVO,0.868,0.655,2,-6.397,0,0.247,0.0198,0.0,0.0494,0.619,129.89,4,156000,Hip-Hop/Rap,2020-03-19
198,198,198,199,199,ch1 5ei te,tha Supreme,230942,0tRj4m46GRFrBS7IsbS0Gk,0.488,0.784,1,-5.8370000000000015,1,0.0717,0.0462,0.0,0.163,0.317,88.046,4,183763,Hip-Hop/Rap,2019-11-15
199,199,199,200,200,Sweet but Psycho,Ava Max,230725,25sgk305KZfyuqVBQIahim,0.7190000000000001,0.7040000000000001,1,-4.724,1,0.0476,0.0691,0.0,0.166,0.628,133.002,4,187436,Pop,2018-08-17
